#@RPOL@[ANGLE=] 2 OPTIONS:cols=9
# Note: first line starting with "#@RPOL@" is required for automatic 
# 1-D/2-D interpolation and table format switching (default is 1-D).
# The string in brackets identifies how the row with angle values, y,
# (in degrees) has to start, wavelengths being the leading x column.
# The 'cols=9' option (instead of the correct and automatically determined)
# 'cols=8' keeps older (pre 2020-01-16) sim_telarray versions from 
# falling into a rpolator bug.
#
# Angle-dependent plexiglass window transmission for the SCT camera,
# based on measurements by Oscar Romero and contributed by Olivier Hervet, 2020-01-10.
# Conversion to an equidistantly spaced 2-D table by Konrad Bernloehr
# (converting 0 deg from 2 nm spacing to 5 nm spacing and adding 30 deg and 50 deg
# columns from initial 2-D table at non-equidistant angle values 0,10,20,40,60,70 deg.)
#
# The following line is interpreted by rpolator (for ndim=2, see first line):
ANGLE=    0             10             20           30           40           50           60             70
#
800	0.96243        0.930954       0.964461     0.96792      0.971378     0.948129     0.924881       0.782757
805	0.956827       0.92217        0.911726     0.940891     0.970057     0.928967     0.887878       0.782429
810	0.970693       0.927351       0.955404     0.962692     0.969979     0.942086     0.914193       0.778163
815	0.964487       0.931462       0.912252     0.947126     0.982001     0.93024      0.878479       0.776485
820	0.967856       0.930838       0.968915     0.96406      0.959205     0.943361     0.927518       0.780074
825	0.9415         0.916702       0.915654     0.947156     0.978659     0.928543     0.878426       0.772619
830	0.950904       0.91351        0.96063      0.969537     0.978444     0.95464      0.930836       0.779277
835	0.944125       0.932491       0.93399      0.950695     0.967401     0.930919     0.894438       0.773509
840	0.944143       0.924238       0.918257     0.93989      0.961523     0.926037     0.890551       0.777416
845	0.954765       0.924299       0.914128     0.945611     0.977093     0.936782     0.896471       0.786132
850	0.986485       0.923272       0.95744      0.953717     0.949995     0.92603      0.902065       0.794197
855	0.981935       0.931859       0.951062     0.971108     0.991153     0.949701     0.908249       0.788383
860	0.962627       0.931373       0.900008     0.934152     0.968297     0.931713     0.89513        0.782459
865	0.94946        0.911235       0.918667     0.93603      0.953392     0.915097     0.876802       0.761116
870	0.959962       0.908398       0.939979     0.949194     0.958408     0.928231     0.898054       0.768811
875	0.953838       0.913925       0.929702     0.938453     0.947204     0.932848     0.918492       0.773685
880	0.936731       0.911231       0.93305      0.945726     0.958402     0.935229     0.912056       0.76896
885	0.903861       0.907402       0.907175     0.928731     0.950287     0.915085     0.879884       0.763104
890	0.905497       0.900732       0.897725     0.912251     0.926777     0.900327     0.873876       0.752866
895	0.914679       0.879405       0.907679     0.917806     0.927933     0.894066     0.8602         0.72508
