#@RPOL@[ANGLE=] 2
# Note: first line starting with "#@RPOL@" is required for automatic 
# 1-D/2-D interpolation and table format switching (default is 1-D).
# The string in brackets identifies how the row with angle values, y,
# (in degrees) has to start, wavelengths being the leading x column.
#
# Angle-dependent reflectivity for ASTRI mirrors.
# Contributed by Giorgia Sironi, 2018-01-17.
#
# Wavelenght[]  0deg    10deg   20deg   30deg   40deg   50deg   60deg   70deg   80deg
#
ANGLE=     0              10              20              30              40              50              60              70              80
#
# x[i]  z[0][i]         z[1][i]         .... 
#
925     0.7707451       0.770982        0.7719175       0.7741586       0.7786945       0.7874538       0.8048099       0.8395061       0.9034792
926     0.7725983       0.7728431       0.7737992       0.7760663       0.7806246       0.7893904       0.8067009       0.8411945       0.9045958
927     0.7744485       0.7747011       0.7756774       0.7779695       0.782549        0.7913196       0.808582        0.8428704       0.905701
928     0.7762958       0.7765559       0.7775518       0.7798681       0.7844676       0.7932414       0.8104534       0.844534        0.9067951
929     0.7781401       0.7784075       0.7794224       0.781762        0.7863804       0.7951556       0.8123149       0.8461854       0.9078781
930     0.7799812       0.7802558       0.7812892       0.7836512       0.7882874       0.7970624       0.8141665       0.8478246       0.9089502
931     0.7818177       0.7820993       0.7831506       0.7855342       0.7901868       0.7989599       0.8160067       0.8494502       0.9100106
932     0.7836509       0.7839393       0.785008        0.7874123       0.7920802       0.8008499       0.8178371       0.8510638       0.9110604
933     0.7854809       0.7857758       0.7868613       0.7892855       0.7939676       0.8027322       0.8196576       0.8526655       0.9120997
934     0.7873073       0.7876087       0.7887105       0.7911537       0.7958489       0.8046069       0.8214684       0.8542554       0.9131287
935     0.7891303       0.7894379       0.7905555       0.7930169       0.797724        0.8064738       0.8232693       0.8558335       0.9141475
936     0.7909498       0.7912634       0.7923962       0.794875        0.7995929       0.808333        0.8250604       0.8573999       0.9151563
937     0.7927655       0.793085        0.7942325       0.7967279       0.8014556       0.8101845       0.8268417       0.8589547       0.9161551
938     0.7945776       0.7949028       0.7960644       0.7985756       0.8033119       0.8120281       0.8286133       0.8604979       0.9171441
939     0.7963859       0.7967165       0.7978919       0.800418        0.8051619       0.8138639       0.830375        0.8620297       0.9181234
940     0.7981903       0.7985262       0.7997147       0.8022551       0.8070054       0.8156918       0.8321269       0.8635501       0.9190932
941     0.7999907       0.8003318       0.801533        0.8040868       0.8088425       0.8175117       0.8338691       0.8650592       0.9200535
942     0.8017872       0.8021332       0.8033466       0.805913        0.8106731       0.8193238       0.8356015       0.8665571       0.9210044
943     0.8035796       0.8039304       0.8051554       0.8077336       0.8124971       0.8211279       0.8373241       0.8680438       0.9219462
944     0.8053678       0.8057233       0.8069594       0.8095488       0.8143145       0.822924        0.839037        0.8695194       0.9228789
945     0.8071518       0.8075117       0.8087586       0.8113582       0.8161253       0.8247121       0.8407402       0.870984        0.9238025
946     0.8089316       0.8092958       0.8105528       0.813162        0.8179293       0.8264922       0.8424337       0.8724377       0.9247174
947     0.810707        0.8110753       0.812342        0.8149601       0.8197267       0.8282643       0.8441175       0.8738806       0.9256234
948     0.812478        0.8128502       0.8141262       0.8167524       0.8215173       0.8300282       0.8457916       0.8753127       0.9265209
949     0.8142446       0.8146205       0.8159053       0.8185388       0.823301        0.8317841       0.847456        0.8767341       0.9274097
950     0.8160066       0.8163862       0.8176792       0.8203194       0.8250779       0.8335319       0.8491109       0.8781448       0.9282902
951     0.8177653       0.8181483       0.8194492       0.8220953       0.8268493       0.8352728       0.8507573       0.8795461       0.929163
952     0.8195193       0.8199056       0.8212138       0.8238652       0.8286137       0.8370056       0.8523942       0.8809369       0.9300275
953     0.8212685       0.8216579       0.8229731       0.8256291       0.8303711       0.8387302       0.8540214       0.8823173       0.9308839
954     0.8227742       0.8231672       0.8244906       0.8271539       0.8318947       0.8402303       0.8554421       0.8835265       0.9316355
955     0.8236312       0.8240289       0.825365        0.8280444       0.8327998       0.8411397       0.856323        0.8842926       0.9321191
956     0.8244856       0.8248881       0.8262365       0.8289317       0.8337009       0.8420442       0.857198        0.8850522       0.9325975
957     0.8253377       0.8257447       0.8271052       0.8298157       0.8345981       0.8429441       0.8580673       0.8858054       0.933071
958     0.8261873       0.8265988       0.827971        0.8306963       0.8354914       0.8438391       0.8589308       0.8865522       0.9335394
959     0.8270343       0.8274503       0.8288339       0.8315736       0.8363807       0.8447295       0.8597886       0.8872927       0.934003
960     0.8278789       0.8282991       0.829694        0.8324476       0.8372662       0.8456151       0.8606407       0.8880269       0.9344617
961     0.8287198       0.8291442       0.8305499       0.833317        0.8381464       0.8464948       0.8614861       0.8887541       0.9349151
962     0.8295581       0.8299866       0.831403        0.8341831       0.8390228       0.8473698       0.8623259       0.8894752       0.9353638
963     0.830394        0.8308264       0.8322531       0.8350458       0.8398952       0.8482401       0.8631601       0.8901902       0.9358079
964     0.8312272       0.8316636       0.8331003       0.8359052       0.8407637       0.8491058       0.8639888       0.8908993       0.9362474
965     0.8320579       0.8324981       0.8339446       0.8367613       0.8416283       0.8499669       0.8648121       0.8916025       0.9366825
966     0.832886        0.8333299       0.8347859       0.837614        0.842489        0.8508233       0.8656299       0.8922998       0.9371132
967     0.8337116       0.834159        0.8356243       0.8384633       0.8433459       0.8516752       0.8664423       0.8929914       0.9375395
968     0.8345345       0.8349855       0.8364597       0.8393093       0.8441988       0.8525224       0.8672493       0.8936773       0.9379615
969     0.8353548       0.8358092       0.8372921       0.8401519       0.8450478       0.8533651       0.868051        0.8943575       0.9383793
970     0.8361725       0.8366302       0.8381216       0.8409911       0.8458929       0.8542032       0.8688474       0.8950321       0.9387929
971     0.8369875       0.8374485       0.8389481       0.8418269       0.8467341       0.8550368       0.8696385       0.8957011       0.9392024
972     0.8377999       0.8382641       0.8397716       0.8426594       0.8475715       0.8558658       0.8704244       0.8963647       0.9396079
973     0.8386097       0.8390769       0.8405921       0.8434885       0.848405        0.8566904       0.8712051       0.8970229       0.9400093
974     0.8394167       0.8398869       0.8414096       0.8443143       0.8492346       0.8575104       0.8719807       0.8976757       0.9404068
975     0.8402211       0.8406942       0.8422241       0.8451366       0.8500603       0.858326        0.8727511       0.8983232       0.9408004
976     0.8410228       0.8414987       0.8430356       0.8459556       0.8508822       0.8591371       0.8735165       0.8989654       0.9411902
977     0.8418218       0.8423004       0.843844        0.8467712       0.8517002       0.8599438       0.8742767       0.8996024       0.9415762
978     0.8426181       0.8430993       0.8446495       0.8475834       0.8525144       0.860746        0.875032        0.9002343       0.9419585
979     0.8434117       0.8438955       0.8454519       0.8483922       0.8533248       0.8615438       0.8757823       0.9008611       0.9423371
980     0.8442025       0.8446888       0.8462513       0.8491977       0.8541313       0.8623373       0.8765276       0.9014828       0.9427121
981     0.8449917       0.8454804       0.8470487       0.8500009       0.8549351       0.8631274       0.877269        0.9021003       0.9430839
982     0.8457782       0.8462692       0.8478431       0.8508007       0.8557351       0.8639132       0.8780054       0.9027128       0.9434521
983     0.8465619       0.8470552       0.8486344       0.8515971       0.8565312       0.8646946       0.878737        0.9033204       0.9438168
984     0.8473429       0.8478383       0.8494227       0.8523901       0.8573236       0.8654718       0.8794638       0.9039232       0.9441781
985     0.848121        0.8486186       0.8502079       0.8531797       0.8581121       0.8662445       0.8801858       0.9045212       0.944536
986     0.8488964       0.849396        0.8509901       0.853966        0.8588968       0.867013        0.880903        0.9051144       0.9448905
987     0.849669        0.8501705       0.8517692       0.8547488       0.8596777       0.8677772       0.8816155       0.9057029       0.9452417
988     0.8504388       0.8509422       0.8525452       0.8555283       0.8604549       0.8685372       0.8823233       0.9062867       0.9455897
989     0.8512059       0.851711        0.8533181       0.8563044       0.8612282       0.8692929       0.8830264       0.906866        0.9459344
990     0.8519701       0.852477        0.854088        0.8570771       0.8619978       0.8700444       0.8837249       0.9074407       0.946276
991     0.8527304       0.853239        0.8548537       0.8578454       0.8627627       0.8707907       0.8844179       0.9080102       0.9466141
992     0.8534823       0.8539924       0.8556107       0.8586047       0.8635182       0.8715276       0.8851017       0.9085715       0.9469469
993     0.85419         0.8547017       0.8563236       0.85932         0.8642304       0.8722224       0.8857465       0.9091007       0.9472605
994     0.8548955       0.8554087       0.8570339       0.8600325       0.8649394       0.8729136       0.8863874       0.9096261       0.9475713
995     0.8555987       0.8561133       0.8577417       0.8607422       0.8656452       0.8736014       0.8870244       0.9101476       0.9478795
996     0.8562995       0.8568156       0.8584469       0.8614492       0.8663479       0.8742855       0.8876575       0.9106653       0.948185
997     0.8569981       0.8575155       0.8591497       0.8621533       0.8670475       0.8749662       0.8882868       0.9111792       0.948488
998     0.8576944       0.858213        0.8598498       0.8628546       0.8677439       0.8756433       0.8889123       0.9116894       0.9487884
999     0.8583883       0.8589082       0.8605475       0.8635531       0.8684372       0.876317        0.8895339       0.912196        0.9490863
1000    0.85908         0.8596009       0.8612426       0.8642488       0.8691274       0.8769872       0.8901518       0.9126989       0.9493817
