# LST mirror reflectivity curve, from Koji Noda, 2018-03-15.
# Sorted in ascending order (KB), scaled from percentage to absolute numbers.
# wavelength[nm]	reflectivity[%]	1sigma[%]	
684	 0.812257 1.39602
684.5	 0.811927 1.39585
685	 0.811598 1.39478
685.5	 0.811188 1.39694
686	 0.810885 1.39771
686.5	 0.810493 1.3979
687	 0.810109 1.39657
687.5	 0.809704 1.39788
688	 0.809333 1.40019
688.5	 0.808929 1.39881
689	 0.808556 1.39791
689.5	 0.808165 1.40042
690	  0.80786 1.40442
690.5	 0.807543 1.40513
691	 0.807072 1.40408
691.5	 0.806605 1.40581
692	  0.80631 1.40751
692.5	  0.80584 1.40839
693	  0.80536 1.40633
693.5	 0.804793 1.40392
694	 0.804381 1.40632
694.5	 0.804006 1.40778
695	 0.803517 1.40806
695.5	 0.803019 1.40852
696	 0.802532 1.40829
696.5	 0.802122 1.40973
697	 0.801673 1.41025
697.5	 0.801165 1.40847
698	 0.800727 1.4084
698.5	 0.800391 1.4087
699	 0.799853 1.40729
699.5	 0.799534 1.41284
700	 0.798974 1.41241
700.5	 0.798632 1.41314
701	 0.798066 1.41524
701.5	 0.797493 1.41704
702	 0.797019 1.41788
702.5	 0.796683 1.41708
703	 0.796231 1.41763
703.5	 0.795907 1.41807
704	 0.795383 1.41599
704.5	  0.79494 1.41283
705	 0.794494 1.41288
705.5	 0.794022 1.41347
706	 0.793288 1.41367
706.5	 0.792929 1.41045
707	 0.792422 1.40947
707.5	 0.791958 1.41157
708	  0.79141 1.40999
708.5	 0.790994 1.41018
709	 0.790584 1.41154
709.5	 0.790012 1.41156
710	 0.789672 1.41222
710.5	 0.789435 1.41181
711	 0.789183 1.41467
711.5	 0.788948 1.41477
712	 0.788633 1.41418
712.5	 0.788499 1.41642
713	 0.788236 1.42143
713.5	 0.787834 1.42227
714	 0.787679 1.42293
714.5	 0.787223 1.42141
715	 0.786939 1.42185
715.5	 0.786485 1.4209
716	 0.786148 1.41651
716.5	 0.785779 1.41464
717	 0.785424 1.41738
717.5	 0.784902 1.4176
718	 0.784675 1.41589
718.5	 0.784148 1.41352
719	 0.783912 1.41372
719.5	   0.7837 1.41257
720	 0.783324 1.40808
720.5	 0.782992 1.40574
721	 0.782748 1.40729
721.5	 0.782489 1.41048
722	 0.782134 1.40948
722.5	  0.78189 1.41234
723	 0.781763 1.4149
723.5	 0.781506 1.41398
724	  0.78117 1.41414
724.5	 0.780762 1.4129
725	 0.780545 1.41082
725.5	 0.780181 1.40728
726	 0.779771 1.40811
726.5	 0.779409 1.40889
727	 0.779111 1.41
727.5	 0.778757 1.41068
728	 0.778291 1.41058
728.5	 0.777963 1.41089
729	 0.777513 1.41222
729.5	 0.777065 1.41056
730	 0.776539 1.41221
730.5	 0.776175 1.41084
731	 0.775838 1.41338
731.5	 0.775623 1.41589
732	 0.775263 1.41336
732.5	 0.774947 1.41388
733	  0.77454 1.41563
733.5	 0.774387 1.41752
734	 0.774152 1.4144
734.5	 0.773795 1.41306
735	 0.773397 1.41291
735.5	 0.773107 1.41271
736	 0.772858 1.41102
736.5	 0.772585 1.40939
737	 0.772152 1.40926
737.5	 0.771908 1.40976
738	 0.771534 1.41049
738.5	 0.771377 1.41015
739	 0.771165 1.40708
739.5	 0.771082 1.40962
740	 0.770967 1.40735
740.5	 0.770755 1.40247
741	 0.770411 1.40179
741.5	 0.770172 1.40333
742	 0.769857 1.40204
742.5	 0.769708 1.40235
743	 0.769529 1.40183
743.5	 0.769377 1.39839
744	 0.769212 1.39872
744.5	 0.769094 1.39793
745	 0.768972 1.39883
745.5	 0.768824 1.39832
746	 0.768513 1.39578
746.5	 0.768314 1.39814
747	 0.767994 1.39591
747.5	 0.767653 1.39762
748	 0.767379 1.39871
748.5	 0.767027 1.39559
749	 0.766957 1.39723
749.5	 0.766795 1.39867
750	 0.766425 1.39641
750.5	 0.766272 1.39554
751	 0.766076 1.39259
751.5	 0.765816 1.39363
752	 0.765194 1.39278
752.5	 0.765019 1.39559
753	 0.764697 1.393
753.5	 0.764498 1.39313
754	 0.764215 1.39338
754.5	 0.763998 1.39298
755	 0.763761 1.39043
755.5	 0.763537 1.3886
756	 0.763249 1.38786
756.5	 0.762971 1.38741
757	 0.762638 1.38723
757.5	 0.762368 1.39017
758	  0.76212 1.39103
758.5	 0.761996 1.38994
759	 0.761848 1.38732
759.5	 0.761674 1.38729
760	 0.761491 1.38741
760.5	 0.761245 1.38255
761	 0.761177 1.3782
761.5	 0.760933 1.37616
762	 0.760821 1.37732
762.5	 0.760675 1.37524
763	 0.760667 1.37372
763.5	 0.760582 1.37578
764	 0.760662 1.37723
764.5	 0.760581 1.37895
765	 0.760365 1.37936
765.5	 0.760268 1.38142
766	 0.760097 1.38071
766.5	 0.759672 1.38218
767	 0.759422 1.38005
767.5	  0.75931 1.3757
768	 0.759305 1.37144
768.5	 0.759139 1.37095
769	 0.759133 1.37193
769.5	 0.759077 1.37024
770	 0.758973 1.36803
770.5	 0.758938 1.36915
771	 0.758805 1.36663
771.5	 0.758729 1.36545
772	 0.758734 1.36176
772.5	 0.758677 1.36232
773	 0.758806 1.36171
773.5	 0.758881 1.35821
774	 0.758818 1.35767
774.5	 0.758734 1.356
775	 0.758657 1.35253
775.5	 0.758635 1.35787
776	 0.758375 1.35736
776.5	 0.758119 1.3571
777	 0.758179 1.35671
777.5	 0.758181 1.3554
778	 0.758067 1.35448
778.5	 0.758011 1.35499
779	 0.757679 1.35167
779.5	 0.757559 1.35265
780	 0.757377 1.3471
780.5	 0.757036 1.35035
781	 0.756942 1.35137
781.5	 0.757014 1.34965
782	 0.756786 1.34834
782.5	 0.756922 1.34587
783	 0.756958 1.34291
783.5	 0.757021 1.34211
784	 0.757071 1.34093
784.5	 0.757038 1.33758
785	 0.757088 1.33442
785.5	 0.757093 1.33036
786	 0.757232 1.3295
786.5	 0.757264 1.3268
787	 0.757202 1.32435
787.5	 0.757017 1.32566
788	 0.757138 1.32309
788.5	 0.756934 1.32353
789	 0.756823 1.32468
789.5	 0.756945 1.32683
790	 0.756861 1.32772
790.5	  0.75688 1.32446
791	  0.75675 1.32116
791.5	 0.756798 1.31527
792	 0.756938 1.31593
792.5	 0.756755 1.30954
793	 0.756603 1.30299
793.5	 0.756694 1.30568
794	 0.756749 1.30634
794.5	  0.75673 1.30763
795	 0.756701 1.30858
795.5	 0.756667 1.3052
796	 0.756835 1.30761
796.5	 0.756842 1.30285
797	 0.756981 1.29655
797.5	 0.757054 1.29134
798	 0.757112 1.28739
798.5	 0.757093 1.28539
799	 0.757379 1.28106
799.5	 0.757417 1.27856
800	 0.757447 1.28037
800.5	 0.757328 1.28045
801	 0.757129 1.2812
801.5	 0.757194 1.27824
802	 0.757208 1.28182
802.5	  0.75715 1.2798
803	 0.757147 1.27662
803.5	 0.756916 1.27764
804	 0.757033 1.2747
804.5	  0.75697 1.27309
805	 0.756973 1.27431
805.5	 0.756862 1.27266
806	 0.756685 1.2699
806.5	 0.756947 1.26915
807	 0.756933 1.26655
807.5	 0.757138 1.26793
808	  0.75704 1.26666
808.5	 0.757051 1.26078
809	 0.757185 1.26362
809.5	 0.757291 1.26369
810	 0.757305 1.26434
810.5	 0.757354 1.2589
811	 0.757397 1.25098
811.5	  0.75777 1.25005
812	 0.757827 1.24809
812.5	  0.75798 1.24473
813	 0.757965 1.24104
813.5	 0.758299 1.24111
814	 0.758519 1.23664
814.5	 0.758533 1.23887
815	 0.758627 1.23467
815.5	 0.758701 1.23009
816	 0.758684 1.2256
816.5	  0.75877 1.21656
817	 0.758718 1.21603
817.5	 0.758697 1.21239
818	 0.758727 1.20695
818.5	 0.759016 1.20585
819	 0.759363 1.20467
819.5	 0.759659 1.21052
820	 0.759722 1.20853
820.5	 0.760012 1.20931
821	 0.760152 1.20517
821.5	 0.760285 1.20154
822	 0.760316 1.19464
822.5	 0.760269 1.19026
823	 0.760412 1.18567
823.5	 0.760262 1.18298
824	 0.760384 1.17659
824.5	 0.760463 1.1761
825	 0.760366 1.17211
825.5	 0.760152 1.17433
826	 0.760296 1.16987
826.5	 0.760214 1.16881
827	  0.76039 1.16583
827.5	 0.760332 1.16554
828	 0.760363 1.16315
828.5	 0.760578 1.15931
829	 0.760883 1.16181
829.5	 0.760914 1.16237
830	 0.760972 1.16225
830.5	 0.761079 1.15909
831	 0.761527 1.15691
831.5	 0.761656 1.154
832	 0.761434 1.15036
832.5	 0.761447 1.14597
833	 0.761797 1.13984
833.5	 0.762118 1.13163
834	 0.762481 1.12902
834.5	 0.762317 1.13115
835	 0.762821 1.12552
835.5	 0.762822 1.11172
836	 0.763152 1.10822
836.5	 0.762753 1.10259
837	 0.762638 1.10101
837.5	 0.762547 1.09134
838	 0.762514 1.08515
838.5	 0.762672 1.08055
839	 0.762781 1.08281
839.5	 0.762791 1.08046
840	 0.762963 1.07507
840.5	 0.763274 1.07089
841	 0.763194 1.07029
841.5	 0.763304 1.07301
842	 0.763325 1.068
842.5	 0.763396 1.06431
843	 0.763244 1.06117
843.5	 0.763046 1.05846
844	 0.762998 1.05527
844.5	 0.763267 1.04777
845	 0.763757 1.04691
845.5	 0.764094 1.03972
846	  0.76451 1.04359
846.5	 0.764851 1.04059
847	 0.765301 1.03359
847.5	 0.765385 1.03118
848	    0.765 1.0304
848.5	 0.764503 1.02276
849	 0.764526 1.02089
849.5	  0.76434 1.01812
850	 0.763969 1.01424
850.5	 0.795182 1.12366
851	 0.794244 1.17481
851.5	 0.795863 1.13376
852	 0.792431 1.10365
852.5	 0.792873 1.1454
853	 0.793031 1.12195
853.5	 0.791925 1.12752
854	 0.792719 1.07238
854.5	 0.790288 0.990509
855	 0.790815 0.973398
855.5	 0.792048 0.900835
856	 0.790351 0.925866
856.5	 0.786624 0.913883
857	 0.788139 0.944193
857.5	  0.78922 1.0329
858	 0.787736 0.928787
858.5	 0.791018 0.946691
859	 0.787481 0.909969
859.5	 0.792214 0.899649
860	 0.791736 0.940849
860.5	 0.789897 0.909749
861	 0.791244 0.894498
861.5	 0.791645 0.821033
862	 0.794224 0.826235
862.5	 0.795832 0.77229
863	 0.794262 0.700231
863.5	 0.798429 0.724641
864	 0.799419 0.714721
864.5	 0.800399 0.813951
865	  0.79943 0.832651
865.5	 0.798316 0.894858
866	 0.797631 0.961748
866.5	 0.798448 0.99142
867	  0.79544 1.00021
867.5	 0.795199 0.945222
868	 0.795451 0.871322
868.5	 0.795625 0.782019
869	 0.798944 0.78974
869.5	 0.796661 0.768387
870	 0.791553 0.645917
870.5	 0.787754 0.67812
871	 0.787716 0.69523
871.5	 0.786281 0.758531
872	  0.78403 0.666377
872.5	 0.787794 0.742221
873	 0.788149 0.88534
873.5	  0.79102 0.902858
874	  0.79203 0.91033
874.5	 0.791132 0.885695
875	 0.788044 0.9256
875.5	 0.788684 0.961744
876	 0.790559 0.853411
876.5	 0.790367 0.946804
877	 0.788808 0.985903
877.5	 0.793216 0.999334
878	 0.793444 0.982974
878.5	 0.795247 0.904591
879	 0.795732 0.917638
879.5	 0.791691 0.897881
880	 0.792781 0.890649
880.5	 0.789908 0.806835
881	 0.788266 0.803211
881.5	 0.788171 0.894571
882	 0.786053 0.875392
882.5	 0.787756 0.861722
883	 0.788374 0.869155
883.5	  0.78809 0.950337
884	 0.789206 0.958715
884.5	 0.790596 0.963523
885	 0.790885 0.902557
885.5	 0.792968 0.945481
886	 0.793387 0.910082
886.5	  0.79699 0.891369
887	 0.797133 0.864335
887.5	  0.79463 0.834019
888	 0.795257 0.887571
888.5	 0.792582 0.855548
889	 0.792452 0.889888
889.5	 0.793452 0.85433
890	 0.793891 0.897172
890.5	  0.79463 0.945111
891	 0.793687 0.958911
891.5	 0.792664 0.98115
892	 0.792775 0.954529
892.5	 0.791113 0.971221
893	 0.790865 0.977044
893.5	 0.791346 0.960673
894	 0.791241 0.914996
894.5	 0.793146 0.94127
895	 0.792406 0.942323
895.5	 0.793662 0.952449
896	 0.794454 0.923319
896.5	 0.796592 0.908544
897	 0.797041 0.908331
897.5	 0.798444 0.830792
898	 0.799276 0.837665
898.5	 0.798734 0.822623
899	 0.795971 0.811885
899.5	  0.79562 0.80472
900	 0.794351 0.770488
900.5	  0.79326 0.807151
901	 0.793058 0.789086
901.5	  0.79183 0.788469
902	 0.790281 0.762647
902.5	 0.792734 0.781136
903	 0.791474 0.764803
903.5	 0.790789 0.764845
904	 0.792206 0.822733
904.5	 0.792027 0.799593
905	 0.793851 0.78709
905.5	 0.793099 0.817416
906	 0.792856 0.834176
906.5	 0.794001 0.833717
907	 0.792572 0.854238
907.5	 0.793344 0.844351
908	  0.79258 0.885483
908.5	 0.794793 0.922566
909	 0.794773 0.960215
909.5	 0.795889 0.953304
910	 0.796499 0.938323
910.5	 0.795289 0.901991
911	 0.794632 0.904088
911.5	 0.794152 0.873072
912	  0.79388 0.855473
912.5	 0.792932 0.854863
913	  0.79395 0.832187
913.5	 0.796296 0.884545
914	 0.797665 0.894751
914.5	 0.799381 0.856424
915	 0.800073 0.818682
915.5	 0.801457 0.812284
916	 0.803747 0.838376
916.5	 0.802576 0.842051
917	 0.800816 0.867416
917.5	 0.800009 0.892395
918	 0.800153 0.945334
918.5	  0.80032 0.954656
919	 0.799491 0.945165
919.5	 0.800285 0.944855
920	 0.799959 0.928621
920.5	 0.799891 0.928214
921	  0.80062 0.886855
921.5	 0.801048 0.865694
922	 0.801137 0.860008
922.5	 0.801246 0.860813
923	 0.801279 0.863465
923.5	  0.80087 0.876583
924	 0.801321 0.902136
924.5	 0.801211 0.892202
925	 0.798995 0.875835
925.5	 0.797774 0.915475
926	 0.795517 0.911563
926.5	 0.796019 0.903847
927	 0.795345 0.891014
927.5	 0.796035 0.912873
928	  0.79597 0.965344
928.5	 0.797855 0.991552
929	 0.798823 0.971072
929.5	  0.79997 0.98329
930	 0.800859 0.966646
930.5	 0.800909 0.973365
931	 0.800764 0.954482
931.5	 0.800549 0.939934
932	 0.800157 0.92634
932.5	 0.801083 0.922374
933	 0.800293 0.92023
933.5	  0.80112 0.914298
934	 0.802782 0.901233
934.5	 0.803885 0.922481
935	 0.803803 0.895983
935.5	 0.803834 0.945036
936	 0.803108 0.954525
936.5	 0.803648 0.941816
937	 0.802383 0.941897
937.5	 0.802047 0.929523
938	  0.80329 0.944592
938.5	 0.803627 0.907108
939	 0.805377 0.881961
939.5	 0.803849 0.901425
940	 0.803526 0.91646
940.5	 0.803343 0.905941
941	 0.803286 0.921562
941.5	 0.803274 0.929029
942	 0.803103 0.951027
942.5	 0.804863 0.970701
943	 0.806003 0.95444
943.5	 0.806642 0.942723
944	 0.807191 0.93071
944.5	 0.807131 0.933863
945	 0.807519 0.952045
945.5	 0.806683 0.923604
946	 0.806499 0.936595
946.5	 0.806491 0.950452
947	 0.806258 0.957304
947.5	  0.80593 0.956216
948	 0.804611 0.930797
948.5	 0.805481 0.951973
949	 0.805471 0.964307
949.5	 0.805762 0.95766
950	 0.804797 0.983191
950.5	 0.805182 0.975374
951	 0.806766 0.982378
951.5	 0.806379 1.0001
952	 0.807335 0.998868
952.5	 0.807236 0.995376
953	 0.807324 0.979438
953.5	 0.808183 0.987076
954	 0.808155 0.980873
954.5	  0.80657 0.971988
955	 0.806515 0.955636
955.5	 0.806352 0.948767
956	 0.807305 0.960741
956.5	 0.807017 0.951213
957	 0.807758 0.953741
957.5	 0.808975 0.969708
958	  0.80966 0.980478
958.5	 0.811271 0.971427
959	 0.811368 0.976466
959.5	 0.811452 0.979592
960	 0.810863 0.959203
960.5	 0.808671 0.951043
961	 0.808602 0.947388
961.5	 0.808038 0.943687
962	 0.807862 0.941942
962.5	 0.808201 0.935015
963	 0.808792 0.944304
963.5	 0.810479 0.964591
964	 0.810769 0.976794
964.5	 0.811101 0.975476
965	 0.810607 0.977846
965.5	 0.810867 0.994852
966	 0.810848 0.997525
966.5	 0.811085 0.992775
967	 0.812244 0.980525
967.5	 0.812629 0.997713
968	  0.81321 1.0053
968.5	 0.813184 1.00582
969	 0.813119 1.00876
969.5	 0.812906 1.00859
970	 0.811693 1.01774
970.5	 0.812076 1.01849
971	 0.812518 1.0136
971.5	 0.812298 1.01243
972	 0.812762 1.01491
972.5	  0.81393 1.03799
973	 0.814546 1.03944
973.5	 0.814514 1.03034
974	 0.815327 1.03854
974.5	 0.815564 1.01678
975	 0.815671 1.03213
975.5	 0.815401 1.00834
976	 0.815184 1.02491
976.5	 0.815003 1.03448
977	 0.814979 1.03794
977.5	 0.814834 1.05466
978	 0.815141 1.06378
978.5	 0.814819 1.06469
979	 0.814873 1.05094
979.5	 0.815555 1.0667
980	 0.816057 1.09147
980.5	 0.816844 1.10597
981	 0.817004 1.09049
981.5	 0.818416 1.07385
982	 0.817673 1.07368
982.5	 0.818499 1.07393
983	 0.818896 1.06865
983.5	 0.818844 1.05222
984	 0.818214 1.02212
984.5	 0.817547 1.02249
985	 0.817865 1.03757
985.5	 0.818006 1.02639
986	  0.81793 1.01787
986.5	 0.817696 1.00491
987	 0.818715 1.01767
987.5	 0.818453 1.01834
988	 0.819323 1.01472
988.5	  0.81801 1.0199
989	  0.81749 1.01038
989.5	 0.817522 1.02764
990	 0.817692 1.03309
990.5	 0.818184 1.03376
991	 0.818083 1.03741
991.5	 0.818629 1.04374
992	 0.819338 1.06111
992.5	 0.819989 1.04569
993	  0.82018 1.06573
993.5	 0.820278 1.07038
994	 0.820143 1.08928
994.5	  0.82014 1.08271
995	 0.820421 1.06916
995.5	 0.820148 1.06858
996	 0.821313 1.06284
996.5	  0.82138 1.06441
997	  0.82213 1.05793
997.5	 0.822382 1.05298
998	 0.823103 1.058
998.5	 0.822154 1.05035
999	 0.823241 1.05204
999.5	 0.823393 1.0639
1000	 0.823363 1.07509
1000.5	 0.823968 1.09787
1001	  0.82347 1.10454
1001.5	 0.823447 1.11001
1002	 0.823357 1.10693
1002.5	 0.824382 1.11595
1003	 0.823645 1.10436
1003.5	 0.823934 1.11276
1004	 0.824239 1.10585
1004.5	 0.824621 1.11897
1005	  0.82478 1.11196
1005.5	 0.824128 1.10656
1006	 0.824125 1.10285
1006.5	 0.824312 1.08398
1007	 0.824511 1.07976
1007.5	 0.824311 1.07654
1008	 0.824711 1.07285
1008.5	 0.825309 1.08375
1009	 0.825622 1.09068
1009.5	 0.825766 1.09768
1010	 0.825667 1.09825
1010.5	 0.825522 1.10029
1011	 0.825316 1.09288
1011.5	 0.825475 1.08869
1012	 0.824572 1.07673
1012.5	 0.825502 1.0856
1013	    0.826 1.10023
1013.5	 0.826866 1.09377
1014	  0.82738 1.10378
1014.5	 0.827458 1.11035
1015	 0.828173 1.12131
1015.5	 0.828698 1.11837
1016	 0.828772 1.10742
1016.5	 0.828509 1.1096
1017	 0.828865 1.11055
1017.5	 0.828988 1.10709
1018	 0.829273 1.09851
1018.5	 0.829364 1.10964
1019	  0.83012 1.10263
1019.5	 0.829794 1.10613
1020	 0.829486 1.09376
1020.5	 0.829589 1.0995
1021	 0.829789 1.1089
1021.5	 0.829796 1.10535
1022	 0.829537 1.09662
1022.5	 0.829611 1.09298
1023	   0.8298 1.10624
1023.5	 0.830326 1.11173
1024	    0.831 1.11285
1024.5	 0.831362 1.10602
1025	 0.831112 1.11243
1025.5	 0.831435 1.12188
1026	 0.832157 1.11256
1026.5	 0.832586 1.10914
1027	 0.832116 1.11359
1027.5	 0.832938 1.10245
1028	 0.832597 1.10798
1028.5	 0.833218 1.10228
1029	 0.832967 1.10757
1029.5	  0.83306 1.12392
1030	 0.833405 1.12144
1030.5	 0.833315 1.12043
1031	 0.833203 1.11846
1031.5	  0.83329 1.12025
1032	 0.833291 1.11163
1032.5	 0.832795 1.10619
1033	 0.832938 1.09952
1033.5	 0.833135 1.1023
1034	 0.833967 1.0921
1034.5	 0.834507 1.09571
1035	 0.834648 1.10218
1035.5	 0.834802 1.09482
1036	 0.835343 1.10872
1036.5	 0.835036 1.10098
1037	 0.835219 1.10488
1037.5	 0.835254 1.11567
1038	 0.835634 1.13224
1038.5	 0.836242 1.14857
1039	 0.836441 1.1563
1039.5	 0.836494 1.16312
1040	   0.8367 1.16216
1040.5	 0.836229 1.14846
1041	 0.835864 1.14269
1041.5	 0.835848 1.12964
1042	 0.836055 1.11476
1042.5	 0.836378 1.12054
1043	 0.836669 1.11539
1043.5	 0.837775 1.12942
1044	 0.838649 1.134
1044.5	 0.839274 1.13117
1045	 0.839115 1.13339
1045.5	  0.83894 1.13884
1046	 0.839475 1.12345
1046.5	 0.838677 1.11365
1047	 0.838429 1.11129
1047.5	 0.839008 1.10983
1048	  0.83902 1.11649
1048.5	 0.839625 1.10995
1049	 0.840309 1.10741
1049.5	 0.840383 1.12048
1050	 0.840278 1.12082
1050.5	 0.840463 1.12907
1051	  0.84077 1.13966
1051.5	 0.841156 1.15125
1052	 0.840979 1.14605
1052.5	 0.840856 1.1474
1053	 0.841858 1.16076
1053.5	 0.842125 1.16346
1054	 0.841968 1.15643
1054.5	 0.841918 1.15404
1055	 0.841442 1.15947
1055.5	 0.841782 1.15407
1056	  0.84161 1.14363
1056.5	 0.841588 1.1333
1057	 0.841804 1.13278
1057.5	 0.842385 1.13192
1058	 0.842628 1.13227
1058.5	 0.842755 1.12214
1059	 0.842763 1.12951
1059.5	 0.843108 1.13673
1060	 0.843224 1.13758
1060.5	 0.842992 1.12669
1061	 0.842912 1.11629
1061.5	 0.842487 1.11999
1062	 0.843161 1.10951
1062.5	 0.842789 1.11646
1063	 0.843446 1.10845
1063.5	 0.843562 1.12105
1064	 0.844106 1.13422
1064.5	 0.844366 1.13668
1065	 0.844629 1.14733
1065.5	 0.845031 1.14171
1066	   0.8457 1.15115
1066.5	 0.845483 1.15534
1067	 0.845081 1.13878
1067.5	 0.846051 1.13773
1068	 0.845635 1.13221
1068.5	  0.84594 1.13744
1069	 0.845517 1.13565
1069.5	 0.846262 1.13389
1070	 0.846525 1.13245
1070.5	 0.846214 1.14308
1071	 0.846106 1.1374
1071.5	 0.846516 1.14019
1072	 0.846553 1.13775
1072.5	 0.846175 1.13184
1073	 0.845775 1.13723
1073.5	 0.846562 1.13466
1074	 0.846762 1.1531
1074.5	  0.84678 1.14075
1075	 0.847329 1.13333
1075.5	 0.847566 1.12453
1076	 0.847924 1.12464
1076.5	 0.848357 1.13273
1077	 0.848527 1.13037
1077.5	 0.849042 1.13328
1078	 0.848792 1.14228
1078.5	 0.848758 1.1533
1079	 0.849208 1.17257
1079.5	  0.84995 1.18229
1080	 0.849953 1.17659
1080.5	 0.850491 1.17863
1081	  0.85045 1.18502
1081.5	 0.850707 1.18508
1082	 0.850853 1.1811
1082.5	 0.850865 1.17775
1083	 0.850557 1.1751
1083.5	 0.850432 1.17708
1084	 0.850175 1.16502
1084.5	 0.850839 1.16563
1085	 0.851288 1.15889
1085.5	 0.851619 1.14948
1086	 0.851902 1.1457
1086.5	 0.852405 1.14096
1087	 0.852547 1.15639
1087.5	 0.852844 1.14603
1088	 0.852947 1.14459
1088.5	 0.852267 1.14208
1089	 0.852625 1.15478
1089.5	 0.852299 1.15938
1090	 0.852087 1.15371
1090.5	  0.85208 1.16268
1091	 0.852623 1.17381
1091.5	 0.852704 1.16736
1092	 0.852701 1.1607
1092.5	 0.852858 1.15578
1093	  0.85286 1.14956
1093.5	  0.85328 1.15805
1094	 0.852586 1.15269
1094.5	 0.853191 1.15315
1095	 0.853476 1.1675
1095.5	 0.853603 1.16314
1096	 0.853789 1.1772
1096.5	 0.854207 1.17417
1097	 0.854252 1.16226
1097.5	 0.854616 1.17145
1098	 0.855156 1.1719
1098.5	  0.85531 1.17853
1099	 0.855625 1.17553
1099.5	 0.855741 1.16562
